---	---	---	NDAI0I02780	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F04540	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D03670	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I01680	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E01760	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F00100	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_376.2	TPHA0A03730	TBLA0B02550	NDAI0A07750	NCAS0I01250	KNAG0J02480	KAFR0G01630	CAGL0H08525g	Suva_4.338	Skud_2.219	Smik_2.232	YBR091C	Anc_3.334	ZYRO0C15774g	TDEL0C04760	KLLA0B12034g	ADL311W	Ecym_3492	SAKL0B07194g	KLTH0E14872g	Kwal_27.12542	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1010.36	TPHA0J03190	---	NDAI0C03000	NCAS0D01810	KNAG0M01380	KAFR0E01890	CAGL0B03861g	Suva_12.96	Skud_10.235	Smik_10.291	YJR011C	Anc_5.150	ZYRO0G11902g	TDEL0E04800	KLLA0E09725g	AGR326C	Ecym_4782	SAKL0G14212g	KLTH0B01826g	Kwal_33.15444	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E03150	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I00120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J01200	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J00450	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D00600	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B01490	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F01930	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D04990	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1010.37	TPHA0A00200	---	NDAI0C02990	NCAS0D01800	KNAG0M01370	KAFR0E01900	---	Suva_12.97	Skud_10.236	Smik_10.292	YJR012C	Anc_5.148	ZYRO0G11858g	TDEL0E04820	KLLA0D09669g	ACR033C	Ecym_8268	Sklu_YGOB_Anc_5.148	KLTH0B01782g	Kwal_33.15448	---	---	---	---	CAGL0B03899g	---	---	---	---	---	---	---
---	---	---	NDAI0D01780	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B04300	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B06360	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F00110	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G00860	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E04710	NCAS0E02770	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	KNAG0B02505	---	---	---	---	---
---	---	---	NDAI0B01880	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G03390	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1010.38	TPHA0A00190	TBLA0B07690	NDAI0C02980	NCAS0D01790	KNAG0M01360	KAFR0E01910	CAGL0B03905g	Suva_12.98	Skud_10.237	Smik_10.293	YJR013W	Anc_5.147	ZYRO0G11836g	TDEL0E04830	KLLA0D09647g	ACR034W	Ecym_8267	SAKL0G14278g	KLTH0B01760g	Kwal_33.15449	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F01720	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00230	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J00770	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C06320	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A06350	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H01250	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C03800	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J02110	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.29	TPHA0A04770	TBLA0H02420	NDAI0C02920	NCAS0D01770	KNAG0M01340	KAFR0E01930	CAGL0B03927g	Suva_12.99	Skud_10.238	Smik_10.294	YJR014W	Anc_5.144	ZYRO0G11770g	TDEL0E04860	KLLA0F21934g	ACL112C	Ecym_7369	SAKL0G14344g	KLTH0B01694g	Kwal_33.15461	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F00250	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B05350	NCAS0B07970	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D04630	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K01420	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A05040	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J00540	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B01790	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.34	TPHA0A04820	TBLA0H02370	NDAI0C02870	NCAS0D01740	KNAG0G00790	KAFR0B04000	CAGL0B03993g	Suva_12.104	Skud_10.241	Smik_10.296	YJR016C	Anc_5.138	ZYRO0G11638g	TDEL0E04910	KLLA0F22022g	ACL117W	Ecym_7374	SAKL0G14454g	KLTH0B01606g	Kwal_33.15482	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H03480	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J00400	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E01470	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E02090	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B05910	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I02490	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H04040	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D05020	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1010.41	TPHA0A00170	TBLA0B07630	NDAI0C02890	NCAS0D01720	KNAG0M01310	KAFR0E01950	CAGL0B04037g	Suva_12.105	Skud_10.242	Smik_10.297	YJR017C	Anc_5.135	ZYRO0G11572g	TDEL0E04940	KLLA0E16567g	ACL120W	Ecym_7377	SAKL0G14520g	KLTH0B01540g	Kwal_33.15495	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D05030	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F00120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F01920	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E01890	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H00120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I01730	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C05620	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C02220	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E04320	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.37	TPHA0A04850	TBLA0H02360	NDAI0C02900	NCAS0D01710	KNAG0M01300	KAFR0E01960	CAGL0B04059g	Suva_12.106	---	Smik_10.298	YJR019C	Anc_5.133	ZYRO0G11528g	TDEL0E04960	KLLA0E16523g	ACL122W	Ecym_7379	SAKL0G14564g	KLTH0B01474g	Kwal_33.15505	---	---	Skud_10.243	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C00110	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A02050	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H00490	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G01600	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G02310	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J01920	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F04050	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G02960	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.39	TPHA0A04870	TBLA0B07590	NDAI0C03070	NCAS0D01700	---	KAFR0E01980	CAGL0M07832g	Suva_12.107	Skud_10.244	Smik_10.299	YJR021C	Anc_5.131	Zrou_YGOB_Anc_5.131	TDEL0E04980	Klac_YGOB_Anc_5.131	ACL124W	Ecym_7381	Sklu_YGOB_Anc_5.131b	Kthe_YGOB_Anc_5.131b	Kwal_YGOB_Anc_5.131	---	---	---	---	---	---	KNAG0M01290	---	---	---	---	---
---	---	---	NDAI0A00850	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B02030	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A05090	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G01400	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I02680	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.40	TPHA0A04880	TBLA0B07580	NDAI0C03090	NCAS0D01680	KNAG0M01270	KAFR0E02000	CAGL0M07876g	Suva_12.110	Skud_10.247	Smik_10.302	YJR024C	Anc_5.129	ZYRO0G11440g	TDEL0E05000	KLLA0E16435g	ACL126W	Ecym_7383	SAKL0G14652g	KLTH0B01386g	Kwal_33.15519	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E00850	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G04990	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G00120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00500	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A03450	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B01850	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1050.41	TPHA0A04890	---	---	---	---	---	---	Suva_12.111	Skud_10.248	Smik_10.303	YJR025C	Anc_5.128	ZYRO0G11418g	TDEL0E05010	---	ACL127W	Ecym_7384	SAKL0G14674g	KLTH0B01364g	Kwal_33.15522	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D00820	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A08130	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00550	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F02120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A08470	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J00390	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C06310	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F02900	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---	Suva_4.340	Skud_2.221	Smik_2.234	YBR092C	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.25	TPHA0B03970	TBLA0C01590	NDAI0G04870	NCAS0A08420	KNAG0I00450	KAFR0F01380	CAGL0M08030g	Suva_12.114	Skud_10.251	Smik_10.306	YJR032W	Anc_1.456	ZYRO0E03300g	TDEL0B05300	KLLA0E22705g	AEL062C	Ecym_1366	SAKL0D11110g	KLTH0H14234g	Kwal_34.16092	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H00770	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A03470	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I03050	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D05070	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.26	TPHA0B03980	TBLA0C01580	NDAI0G04860	NCAS0A08410	KNAG0I00440	KAFR0F01370	CAGL0M08008g	Suva_12.116	Skud_10.252	Smik_10.307	YJR033C	Anc_1.457	ZYRO0E03278g	TDEL0B05310	KLLA0E22683g	AEL063W	Ecym_1367	SAKL0D11132g	KLTH0H14256g	Kwal_34.16089	---	---	---	---	---	---	---	---	---	TBLA0D01935	---	---
---	---	---	NDAI0F00260	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K00380	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I01500	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G04340	NCAS0C04980	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.27	TPHA0B03990	TBLA0C01570	NDAI0G04850	NCAS0A08400	KNAG0I00430	KAFR0F01360	CAGL0M07986g	Suva_12.117	Skud_10.253	Smik_10.308	YJR034W	Anc_1.458	ZYRO0E03256g	TDEL0B05320	KLLA0E22661g	AEL064C	Ecym_1368	SAKL0D11154g	KLTH0H14278g	Kwal_34.16087	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E01680	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D05010	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K02960	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B01870	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H00500	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I01540	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D00690	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0C01320	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.28	TPHA0B04000	TBLA0D01950	NDAI0G04840	NCAS0A08380	KNAG0I00420	KAFR0F01350	CAGL0I01694g	Suva_12.118	Skud_10.254	Smik_10.309	YJR035W	Anc_1.459	ZYRO0E03190g	TDEL0B05330	KLLA0E22617g	AEL065C	Ecym_1369	SAKL0D11198g	KLTH0H14300g	Kwal_YGOB_34.16082	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F02470	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F00490	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A07890	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H03260	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K02140	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E00110	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00820	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K03020	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.30	TPHA0B04020	TBLA0C01630	NDAI0G04830	NCAS0A08370	KNAG0I00410	KAFR0F01340	CAGL0I01672g	Suva_12.119	Skud_10.255	Smik_10.310	YJR036C	Anc_1.462	ZYRO0E03124g	---	KLLA0E22551g	AEL068W	Ecym_1372	SAKL0D11264g	KLTH0H14366g	Kwal_34.16064	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00560	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K00300	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G05680	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A04060	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D01570	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G01470	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B03980	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0J03050	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G04130	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	TPHA0O00320	TBLA0D01980	NDAI0G04820	NCAS0A08360	KNAG0I00400	KAFR0F01330	CAGL0I01650g	Suva_12.121	Skud_10.256	Smik_10.311	YJR039W	Anc_1.463	ZYRO0E03102g	TDEL0B05360	---	AEL069C	Ecym_1373	SAKL0D11286g	KLTH0H14388g	Kwal_34.16055	---	---	---	---	---	---	---	---	---	---	---	Kpol_1073.29
---	---	---	NDAI0A03250	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G04880	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E03140	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D03270	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0A08120	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B02080	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1067.32	TPHA0B04040	TBLA0C01640	NDAI0G04800	NCAS0A08340	KNAG0I00380	KAFR0F01310	CAGL0I01628g	Suva_12.122	Skud_10.257	Smik_10.312	YJR040W	Anc_1.466	ZYRO0E03036g	TDEL0B05390	KLLA0E22507g	AEL071C	Ecym_1376	SAKL0D11352g	KLTH0H14432g	Kwal_34.16043	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F01940	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K03010	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B00580	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F04380	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0I00110	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F01560	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0K02980	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
Kpol_1073.31	TPHA0O00350	TBLA0C01650	NDAI0G04790	NCAS0A08330	KNAG0G00600	KAFR0E00600	CAGL0I01606g	Suva_12.123	Skud_10.258	Smik_10.313	YJR041C	Anc_1.467	ZYRO0E03014g	TDEL0B05400	KLLA0E22485g	AEL072W	Ecym_1377	SAKL0D11374g	KLTH0H14454g	Kwal_34.16035	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0D00960	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G03460	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0F02340	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0B05840	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0H01740	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0G02880	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
---	---	---	NDAI0E03770	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---
